account_id,match_id,assists,camps_stacked,deaths,denies,firstblood_claimed,gold_per_min,kills,last_hits,obs_placed,roshans_killed,rune_pickups,stuns,teamfight_participation,towers_killed,start_time,isRadiant,win,lose
337575662,6619416381.16,14.08,0.88,5.56,12.6,0.08,468.84,4.8,203.56,0.04,0.12,2.52,38.78650180400001,0.6200570683999999,0.92,1655355901.44,0.56,0.68,0.32
389022189,6619416381.16,10.44,1.92,3.96,12.12,0.04,667.56,7.92,362.52,0.12,0.52,4.04,17.306381476000002,0.5996149644,3.04,1655355901.44,0.56,0.68,0.32
48594480,6619721378.64,12.64,1.5,3.92,5.8,0.08333333333333333,548.88,7.16,287.32,1.0416666666666667,0.0,11.208333333333334,39.60568985,0.7197625187500001,0.7083333333333334,1655363343.12,0.56,0.6,0.4
108717482,6619721378.64,15.44,2.375,8.72,2.96,0.041666666666666664,287.24,2.2,46.8,9.75,0.125,4.25,16.6814123625,0.5836289450000002,0.4166666666666667,1655363343.12,0.56,0.6,0.4
228517469,6619721378.64,13.72,6.416666666666667,5.76,2.68,0.0,320.92,3.88,76.72,6.875,0.041666666666666664,3.625,61.03381617916666,0.6032464808333333,0.041666666666666664,1655363343.12,0.56,0.6,0.4
220154695,6619721378.64,8.52,1.5416666666666667,5.04,13.88,0.20833333333333334,610.52,7.96,327.6,0.0,1.0416666666666667,3.5,17.765423614166668,0.5887613308333333,2.9166666666666665,1655363343.12,0.56,0.6,0.4
363724571,6619721378.64,13.0,0.2916666666666667,4.76,7.6,0.08333333333333333,479.72,6.2,213.24,0.0,0.08333333333333333,2.4583333333333335,46.95274749000001,0.6883164166666665,1.125,1655363343.12,0.56,0.6,0.4
118233883,6619846634.52,10.2,0.92,4.28,8.32,0.04,557.28,6.72,348.88,1.2,0.2,11.32,39.221212276,0.7332255588,0.96,1655376292.36,0.56,0.4,0.6
91369376,6619846634.52,12.12,0.92,5.84,15.04,0.04,464.6,3.32,255.76,0.16,0.08,2.2,21.340492578,0.6353276124,1.64,1655376292.36,0.56,0.4,0.6
101460882,6619846634.52,13.32,3.6,6.64,2.44,0.2,260.96,1.92,46.08,13.0,0.0,3.0,31.960876788000004,0.6304316836,0.08,1655376292.36,0.56,0.4,0.6
162959893,6619871952.48,10.04,2.76,5.72,3.68,0.08,281.96,2.8,71.88,5.6,0.04,2.84,25.4998073892,0.6660908247999999,0.2,1655383123.2,0.64,0.24,0.76
195108598,6619938161.44,11.48,1.16,4.6,14.72,0.08,481.08,4.32,260.92,1.12,0.24,3.6,52.948304119999996,0.6375848908000001,1.36,1655377312.16,0.48,0.56,0.44
235505993,6619938161.44,12.68,1.92,5.72,3.48,0.24,293.12,3.12,58.32,6.56,0.0,4.04,33.38965956,0.6525018091999999,0.2,1655377312.16,0.48,0.56,0.44
117421467,6619938161.44,14.88,2.32,6.92,6.08,0.0,301.6,1.6,66.08,9.6,0.04,5.68,23.601486426,0.6844567612000002,0.36,1655377312.16,0.48,0.56,0.44
106305042,6619938161.44,10.52,1.8,3.08,8.04,0.2,558.36,7.88,332.88,1.64,0.52,9.36,13.538518408000002,0.7652776700000002,0.64,1655377312.16,0.48,0.56,0.44
85367644,6619991730.72,9.0,2.32,4.72,16.8,0.04,574.64,4.8,344.68,0.0,0.52,2.6,8.317454335999999,0.6130099592,2.28,1655372042.0,0.68,0.2,0.8
858106446,6620150787.2,6.44,1.04,4.12,5.8,0.28,565.72,6.92,346.08,1.4,0.16,7.2,27.848298320000005,0.6755552944000001,0.92,1655397328.16,0.6,0.24,0.76
164685175,6620182037.28,10.12,1.68,3.16,6.76,0.2,721.2,7.08,400.12,0.0,0.32,2.68,14.026938516,0.5671239119999999,3.36,1655387511.68,0.68,0.68,0.32
91741256,6621796787.48,14.68,2.08,7.04,2.16,0.0,348.92,3.6,101.56,3.0,0.0,2.84,28.482718584,0.6068193507999999,0.08,1655485388.64,0.32,0.56,0.44
59752811,6621796787.48,15.6,1.84,10.24,6.72,0.12,295.64,3.56,51.56,12.88,0.0,5.68,52.235883480000005,0.6307341216,0.24,1655485388.64,0.32,0.56,0.44
249835593,6622160455.24,13.24,2.0416666666666665,7.12,1.72,0.08333333333333333,262.56,1.88,36.8,9.25,0.041666666666666664,4.0,30.922505770833336,0.6484340929166668,0.041666666666666664,1655513603.72,0.68,0.48,0.52
320252024,6622160455.24,8.88,1.4583333333333333,3.36,11.08,0.20833333333333334,665.24,6.52,370.76,0.125,0.6666666666666666,2.2083333333333335,16.789529258333335,0.6345025929166667,2.5833333333333335,1655513603.72,0.68,0.48,0.52
147767183,6622160455.24,11.76,1.4583333333333333,5.64,12.64,0.125,439.64,4.96,198.28,0.3333333333333333,0.125,2.0833333333333335,27.89801293333333,0.6879449958333334,0.9583333333333334,1655513603.72,0.68,0.48,0.52
150961567,6622160455.24,14.64,2.5833333333333335,4.56,2.44,0.08333333333333333,312.68,2.96,87.24,5.625,0.041666666666666664,3.0416666666666665,38.84053720833333,0.7104701454166666,0.20833333333333334,1655513603.72,0.68,0.48,0.52
92706637,6622629886.48,12.96,1.32,4.96,7.36,0.08,513.56,7.72,272.12,2.0,0.12,10.08,31.595181587999996,0.6570866864,0.76,1655521188.56,0.68,0.56,0.44
145065875,6622692313.12,12.4,2.44,4.04,2.92,0.16,315.6,3.8,82.96,7.08,0.04,5.68,31.38282068,0.6918581628,0.08,1655548946.12,0.64,0.52,0.48
86785083,6622692313.12,10.52,1.2,3.92,14.48,0.16,484.12,5.12,241.4,0.08,0.28,3.6,29.539157886799995,0.6177349532,1.2,1655548946.12,0.64,0.52,0.48
155162307,6622692313.12,8.04,1.16,3.52,13.24,0.0,623.0,5.84,384.48,0.08,0.72,3.48,11.148935063200001,0.5747150939999999,2.88,1655548946.12,0.64,0.52,0.48
108958769,6622692313.12,11.4,3.0,6.64,2.96,0.12,295.44,2.12,69.04,9.32,0.04,4.68,17.83821126,0.54453047424,0.4,1655548946.12,0.64,0.52,0.48
40805086,6622692313.12,10.48,2.52,3.92,5.6,0.04,522.12,6.76,275.36,1.36,0.12,9.64,36.294709596,0.7033497063999999,0.2,1655548946.12,0.64,0.52,0.48
392565237,6624993708.0,9.92,1.0,2.72,24.28,0.16,631.96,6.76,381.64,0.12,0.84,3.28,13.358713060000003,0.5731645848,3.88,1655676275.84,0.56,0.6,0.4
324277900,6624993708.0,11.0,0.8,3.64,7.88,0.08,557.56,10.68,283.96,1.36,0.2,11.56,54.25378878399999,0.7586206383999999,0.92,1655676275.84,0.56,0.6,0.4
156328257,6624993708.0,14.6,0.8,3.92,11.76,0.04,484.8,5.08,248.48,0.16,0.16,2.6,39.92796917199999,0.6856109988,1.24,1655676275.84,0.56,0.6,0.4
155494381,6624993708.0,14.92,2.16,6.56,3.28,0.12,314.44,3.28,73.88,5.88,0.04,5.8,51.48410524,0.6406471428,0.24,1655676275.84,0.56,0.6,0.4
180775030,6625503069.48,12.16,1.04,5.04,13.6,0.0,493.2,6.64,222.44,0.88,0.12,7.6,34.703723772,0.6723673803999999,1.0,1655693739.76,0.56,0.6,0.4
191362875,6626362416.44,9.68,1.4,4.48,11.04,0.2,517.16,5.68,256.76,0.68,0.2,3.84,25.155431719999996,0.6468745412,0.88,1655747246.84,0.44,0.4,0.6
157989498,6627328659.44,15.36,1.72,7.44,6.0,0.0,296.0,2.52,52.32,9.92,0.04,4.44,48.339493296,0.6158348336,0.04,1655798755.08,0.64,0.6,0.4
153836240,6627328659.44,10.64,1.36,4.6,10.96,0.08,569.0,8.12,279.08,1.2,0.24,9.72,24.9159204,0.662373376,1.36,1655798755.08,0.64,0.6,0.4
292921272,6627328659.44,11.8,0.8,3.88,11.68,0.12,512.36,8.2,220.12,0.0,0.2,2.76,36.01497853200001,0.7005715652000001,0.96,1655798755.08,0.64,0.6,0.4
119631156,6627328659.44,15.72,4.48,7.6,3.68,0.08,306.24,2.64,59.76,5.12,0.0,3.52,19.846602744000002,0.656491836,0.44,1655798755.08,0.64,0.6,0.4
110448679,6627623410.36,16.36,0.72,5.64,2.92,0.08,322.88,3.52,61.52,15.52,0.08,3.72,24.80814166,0.6356000596,0.28,1655816016.12,0.44,0.64,0.36
86822085,6627623410.36,11.72,0.92,3.24,14.8,0.08,665.92,7.92,419.12,0.12,0.48,4.48,18.677859864,0.6338681044000001,2.24,1655816016.12,0.44,0.64,0.36
50828662,6627623410.36,16.96,1.6,4.32,7.48,0.08,352.36,4.8,106.68,2.68,0.08,6.28,29.92997292,0.7025688731999999,0.12,1655816016.12,0.44,0.64,0.36
84429681,6627623410.36,16.2,0.48,4.4,14.16,0.0,496.12,5.8,260.28,0.52,0.36,5.2,46.95653054000001,0.7245090528,1.52,1655816016.12,0.44,0.64,0.36
126238768,6627623410.36,14.32,0.6,4.0,6.72,0.16,538.36,8.12,289.08,0.48,0.44,10.68,46.54041539999999,0.7211172584,1.96,1655816016.12,0.44,0.64,0.36
123787524,6628730783.76,9.16,0.88,5.48,11.12,0.12,432.92,4.2,210.4,0.04,0.24,2.76,31.145800059999996,0.5722518035999999,1.92,1655860078.92,0.28,0.24,0.76
214735983,6628730783.76,11.56,1.88,8.12,8.2,0.12,280.24,3.04,63.76,4.36,0.0,4.24,45.50275114,0.6663818812,0.04,1655860078.92,0.28,0.24,0.76
96196828,6628730783.76,11.48,1.96,7.72,4.12,0.04,267.52,1.84,53.64,11.0,0.0,4.56,22.042479936000003,0.6279521412000001,0.2,1655860078.92,0.28,0.24,0.76
248180032,6629045654.0,14.84,3.68,5.68,3.16,0.16,340.92,4.04,66.44,3.04,0.08,4.64,44.07469699999999,0.6654644491999998,0.24,1655897388.92,0.6,0.56,0.44
1171243748,6629045654.0,8.48,1.76,3.32,8.68,0.04,751.96,9.12,419.16,0.2,0.64,4.8,17.228616748,0.6251054319999999,2.92,1655897388.92,0.6,0.56,0.44
99796146,6629045654.0,14.84,3.04,9.76,6.72,0.0,314.28,2.16,75.08,13.04,0.04,4.24,29.745282784,0.6032220831999999,0.16,1655897388.92,0.6,0.56,0.44
352623024,6629045654.0,12.04,0.84,5.24,7.64,0.04,433.12,5.16,183.88,0.0,0.28,2.04,32.253068572000004,0.6047454555999999,1.08,1655897388.92,0.6,0.56,0.44
114596500,6629138262.56,9.92,1.72,6.72,4.28,0.0,292.04,3.76,58.8,6.6,0.0,4.6,16.462236603999997,0.7005067375999999,0.16,1655903632.6,0.6,0.28,0.72
320219866,6629138262.56,11.8,1.48,6.84,3.28,0.08,263.8,1.6,42.04,9.0,0.08,3.56,20.397196344000005,0.6419658303999999,0.28,1655903632.6,0.6,0.28,0.72
96183976,6629138262.56,6.76,2.68,3.4,16.8,0.08,637.72,5.88,381.24,0.2,0.36,4.24,9.3513708836,0.60952558,1.4,1655903632.6,0.6,0.28,0.72
1035128290,6629840685.56,12.24,0.64,4.36,10.76,0.12,543.0,8.36,267.48,1.36,0.12,10.2,40.24530522,0.6984268279999999,0.92,1655945270.96,0.52,0.36,0.64
115464954,6630919203.08,10.4,1.76,5.84,1.6,0.16,287.92,3.44,73.88,2.36,0.0,3.16,39.890289839999994,0.6591335648000001,0.16,1656012585.2,0.56,0.36,0.64
96189126,6633247006.2,10.96,1.4,4.88,15.2,0.16,667.64,8.56,362.88,0.0,0.56,3.96,27.078180200000006,0.5893194660000001,2.52,1656108993.72,0.72,0.6,0.4
41637292,6633247006.2,14.64,1.36,5.76,12.68,0.08,484.56,5.88,214.84,0.0,0.16,2.88,49.58518289999999,0.6164030495999999,1.08,1656108993.72,0.72,0.6,0.4
38628747,6642293565.52,13.0,1.68,6.64,3.64,0.12,328.8,2.96,97.92,3.88,0.08,4.44,31.288055491999994,0.66037797,0.28,1656670336.84,0.48,0.44,0.56
238239590,6642293565.52,9.72,1.32,3.88,8.24,0.0,523.48,7.32,246.12,0.72,0.2,8.56,26.1386820528,0.7114017143999999,0.88,1656670336.84,0.48,0.44,0.56
145550466,6642293565.52,12.04,3.08,5.36,2.56,0.08,282.6,2.28,55.36,10.36,0.08,2.36,17.040827911999997,0.5946625464000002,0.2,1656670336.84,0.48,0.44,0.56
126212866,6642293565.52,11.28,0.6,5.28,9.32,0.04,463.44,4.36,202.68,0.12,0.08,2.68,18.103894764000003,0.6613780436000001,0.96,1656670336.84,0.48,0.44,0.56
241519559,6642342707.08,6.92,1.16,3.36,14.76,0.16,728.44,8.24,455.2,0.08,0.96,3.64,10.5922332332,0.6644277643999998,3.24,1656660073.84,0.64,0.48,0.52
72393079,6642342707.08,10.8,0.92,3.88,6.72,0.2,496.28,5.12,247.8,1.68,0.16,7.48,36.86357751199999,0.6978704951999998,0.44,1656660073.84,0.64,0.48,0.52
90324740,6642342707.08,9.76,1.28,4.68,6.16,0.04,472.0,3.84,238.28,0.76,0.08,3.6,36.110983848,0.5823956995999999,1.04,1656660073.84,0.64,0.48,0.52
129035220,6642442790.92,12.0,3.28,6.12,2.4,0.04,288.64,3.72,45.08,7.92,0.0,3.52,36.85975005600001,0.56259491,0.04,1656651308.6,0.36,0.44,0.56
194979527,6642442790.92,7.52,1.72,3.48,15.28,0.12,663.0,9.64,377.4,0.08,0.4,3.64,12.822992826,0.6591977436,2.76,1656651308.6,0.36,0.44,0.56
214853734,6642442790.92,11.84,0.64,5.2,8.96,0.08,412.08,4.48,177.8,0.16,0.12,2.6,31.031856519999998,0.6016514051999999,1.2,1656651308.6,0.36,0.44,0.56
92253768,6642938163.0,14.76,1.16,7.32,1.84,0.12,305.24,3.16,64.68,6.12,0.0,2.36,47.19318523999999,0.6448748208,0.12,1656685088.68,0.52,0.32,0.68
217599053,6643674662.32,10.64,0.8,4.36,8.16,0.0,511.12,7.08,266.72,1.6,0.04,8.76,22.326078818399996,0.6786027968,0.24,1656725755.24,0.76,0.36,0.64
94439767,6644208682.44,10.52,1.56,5.36,7.76,0.08,469.56,5.04,218.48,0.04,0.4,1.92,24.406905265319995,0.6609800844,1.8,1656756861.92,0.36,0.44,0.56
116881520,6644208682.44,8.28,1.48,3.2,13.04,0.04,613.2,6.48,353.36,0.04,0.24,3.88,11.748832863999999,0.6161863200000001,1.6,1656756861.92,0.36,0.44,0.56
118078153,6644415093.68,14.76,3.44,6.0,6.48,0.16,352.68,4.52,94.96,3.48,0.08,4.92,45.38658006,0.6900336464,0.24,1656783027.8,0.32,0.6,0.4
100483784,6644415093.68,12.0,0.72,5.64,7.36,0.2,471.24,5.0,225.8,0.28,0.32,2.84,27.483956644,0.6046196923999999,1.48,1656783027.8,0.32,0.6,0.4
32128719,6644415093.68,12.92,3.12,5.8,2.84,0.08,335.32,2.96,105.56,12.2,0.04,4.76,16.340454268000002,0.5517584652,0.36,1656783027.8,0.32,0.6,0.4
205517338,6645056917.6,14.2,2.4166666666666665,5.44,3.12,0.08333333333333333,325.16,4.12,79.6,4.25,0.08333333333333333,3.3333333333333335,25.702257050000004,0.6306116716666667,0.125,1656812966.16,0.8,0.52,0.48
100058342,6646561899.08,7.2,1.68,3.48,19.2,0.08,572.96,6.32,293.88,0.08,0.4,3.16,16.818309464000002,0.5735967552000001,1.44,1656917032.8,0.24,0.6,0.4
10366616,6646561899.08,12.68,2.56,6.0,4.4,0.12,300.52,2.12,65.96,7.24,0.04,4.52,12.290025728,0.6193321768,0.16,1656917032.8,0.24,0.6,0.4
103735745,6646561899.08,12.24,2.36,6.92,4.88,0.04,317.24,2.8,79.24,7.44,0.0,5.28,28.195853839999998,0.66081605,0.12,1656917032.8,0.24,0.6,0.4
94786276,6646561899.08,9.48,1.76,3.68,7.72,0.08,546.96,6.48,270.84,1.44,0.04,7.6,18.010008397200004,0.7046291588000001,0.6,1656917032.8,0.24,0.6,0.4
79809603,6647142350.32,12.64,2.32,6.84,4.48,0.12,278.2,2.64,55.6,8.76,0.0,3.36,18.675895471999993,0.6212896807999999,0.52,1656934532.64,0.8,0.36,0.64
27178898,6647257819.96,8.88,1.9583333333333333,5.68,9.44,0.125,447.2,5.0,210.32,0.041666666666666664,0.25,3.6666666666666665,25.00503381666667,0.57918777,1.25,1656952081.52,0.56,0.36,0.64
92949094,6647257819.96,10.68,3.0416666666666665,9.32,3.52,0.0,281.92,2.16,64.64,13.208333333333334,0.20833333333333334,4.5,27.84293870833333,0.5494630820833334,0.20833333333333334,1656952081.52,0.56,0.36,0.64
107855479,6647257819.96,9.96,1.8333333333333333,5.08,10.68,0.041666666666666664,488.4,4.84,231.72,1.4583333333333333,0.25,5.0,26.573825499999998,0.6187894708333334,1.0833333333333333,1656952081.52,0.56,0.36,0.64
140288368,6647581343.68,11.76,1.56,3.8,19.68,0.04,446.04,3.84,221.6,0.16,0.08,2.44,30.0806152,0.551127652,1.24,1656963295.96,0.64,0.48,0.52
127565532,6647581343.68,14.36,1.56,8.4,6.64,0.04,274.16,2.8,39.92,10.92,0.08,4.84,48.927272264,0.5914795984,0.16,1656963295.96,0.64,0.48,0.52
196878136,6647581343.68,12.84,2.28,5.24,2.08,0.16,341.48,3.92,101.96,4.44,0.08,3.0,39.848418568,0.5907692936,0.04,1656963295.96,0.64,0.48,0.52
96803083,6647581343.68,11.04,1.24,3.28,11.04,0.0,589.52,7.4,346.44,1.88,0.24,9.96,29.6396246252,0.670441234,1.64,1656963295.96,0.64,0.48,0.52
331855530,6647581343.68,8.96,3.2,3.76,8.08,0.2,698.6,9.0,377.24,0.16,0.48,3.0,26.395987379999998,0.6253238311999999,0.76,1656963295.96,0.64,0.48,0.52
152962063,6648644255.2,11.32,0.72,3.6,11.2,0.0,545.08,8.32,301.2,0.76,0.16,11.64,40.507653064,0.6496712255999999,0.76,1657037324.32,0.48,0.56,0.44
77490514,6648644255.2,16.4,1.44,6.48,3.92,0.2,306.76,4.24,67.04,5.0,0.04,5.12,49.889228003999996,0.6693673556000002,0.12,1657037324.32,0.48,0.56,0.44
73562326,6648644255.2,14.16,1.32,4.16,8.04,0.24,531.84,5.96,285.72,0.24,0.32,3.68,24.167044188,0.6531930052,1.28,1657037324.32,0.48,0.56,0.44
54580962,6648644255.2,14.84,2.48,5.84,2.04,0.08,305.68,2.8,65.44,13.08,0.0,4.56,24.228724308,0.5837544231999999,0.32,1657037324.32,0.48,0.56,0.44
103910993,6649480643.24,8.96,1.44,5.04,10.08,0.2,579.96,6.28,297.28,0.44,0.48,2.2,22.757122766800002,0.6696007195999999,1.96,1657084153.52,0.4,0.36,0.64
177411785,6650776689.64,9.8,5.12,3.16,30.92,0.12,667.56,5.52,362.64,0.08,0.52,2.48,12.372943020000003,0.6526769976,3.0,1657159860.04,0.4,0.48,0.52
111620041,6651826584.72,13.04,1.4,3.2,9.8,0.12,596.12,9.96,274.96,1.16,0.16,9.68,17.4951980704,0.6904929339999998,0.92,1657236085.12,0.48,0.76,0.24
34505203,6651826584.72,13.04,1.0,4.56,18.08,0.12,496.68,5.4,209.16,1.2,0.08,3.52,20.945216035999998,0.5489151028,1.4,1657236085.12,0.48,0.76,0.24
101356886,6651826584.72,17.92,3.16,4.76,2.04,0.24,317.8,3.76,67.2,4.16,0.0,3.72,22.1563902,0.6532341367999999,0.12,1657236085.12,0.48,0.76,0.24
82262664,6651826584.72,16.08,1.72,5.48,2.24,0.04,316.28,3.12,52.68,9.08,0.08,3.84,28.926097468,0.5677703068,0.28,1657236085.12,0.48,0.76,0.24
105248644,6651826584.72,10.52,0.6,4.68,14.44,0.12,613.2,10.48,269.68,0.4,0.64,2.8,25.168104692,0.6355633340000001,2.96,1657236085.12,0.48,0.76,0.24
94296097,6651994069.32,15.24,0.96,5.96,2.12,0.04,281.56,1.4,42.68,10.96,0.0,3.88,15.416123406400004,0.5922258155999999,0.16,1657241101.8,0.48,0.64,0.36
139876032,6651994069.32,16.28,2.04,7.48,2.48,0.12,277.84,2.32,53.56,5.84,0.04,4.72,60.021719139999995,0.6396779259999998,0.04,1657241101.8,0.48,0.64,0.36
106863163,6651994069.32,10.76,1.24,2.84,11.76,0.04,600.6,10.04,314.76,1.52,0.12,12.08,25.587491676,0.7516168524,1.6,1657241101.8,0.48,0.64,0.36
94738847,6651994069.32,12.52,0.92,4.56,21.0,0.2,564.76,6.84,303.96,0.08,0.32,3.0,6.585010864,0.677519894,2.04,1657241101.8,0.48,0.64,0.36
16497807,6654862364.8,12.56,2.56,6.48,5.76,0.12,352.08,3.32,108.08,6.4,0.04,2.44,29.551089879999996,0.6104944964000001,0.08,1657401898.0,0.36,0.52,0.48
116934015,6654862364.8,8.84,4.72,4.72,11.4,0.2,660.16,7.2,334.76,0.32,0.56,2.96,19.904484544,0.6040390428000001,1.88,1657401898.0,0.36,0.52,0.48
190826739,6654862364.8,8.28,1.28,3.92,8.44,0.04,558.28,7.96,285.92,1.2,0.12,11.68,31.180488792000006,0.6212690151999999,0.8,1657401898.0,0.36,0.52,0.48
91730177,6654862364.8,12.44,5.92,6.48,2.96,0.12,306.72,2.52,70.88,7.92,0.08,3.92,26.460478015999993,0.5629364324,0.44,1657401898.0,0.36,0.52,0.48
97590558,6654862364.8,10.72,3.16,4.56,13.36,0.0,534.24,4.8,282.36,0.36,0.12,2.36,18.105429020000003,0.5858736028,1.64,1657401898.0,0.36,0.52,0.48
93618577,6654989335.28,10.16,3.0,3.16,8.44,0.04,557.72,7.04,276.04,1.96,0.08,9.52,28.370028,0.6633792684,0.84,1657416611.6,0.36,0.6,0.4
183719386,6654989335.28,9.4,1.8,3.92,10.24,0.16,483.0,6.92,218.44,0.16,0.24,2.64,25.810878155999998,0.6027450524,0.84,1657416611.6,0.36,0.6,0.4
90125566,6654989335.28,13.88,1.84,8.32,1.44,0.04,249.16,1.68,29.2,7.88,0.0,1.8,34.21660738400001,0.5834964055999999,0.2,1657416611.6,0.36,0.6,0.4
401792574,6654989335.28,13.64,2.56,6.28,6.64,0.16,324.52,2.84,82.16,5.64,0.0,4.28,26.937969300000006,0.6642485795999999,0.16,1657416611.6,0.36,0.6,0.4
167976729,6656924685.84,9.36,1.84,2.32,9.32,0.12,626.0,7.8,295.4,0.24,0.52,3.36,21.81411926,0.5980448096,2.44,1657530960.68,0.32,0.64,0.36
127617979,6658438700.0,9.64,2.28,3.32,13.0,0.12,617.16,8.08,345.36,0.0,0.72,3.16,9.663237435999998,0.5981259019999999,2.72,1657616416.72,0.6,0.64,0.36
111030315,6658438700.0,16.0,1.88,7.08,4.48,0.16,334.88,3.56,81.36,11.84,0.08,4.4,35.713090824,0.6816383479999999,0.4,1657616416.72,0.6,0.64,0.36
87278757,6658438700.0,14.52,2.72,5.32,6.76,0.08,295.52,1.48,77.32,5.0,0.0,6.12,23.711585308,0.5382255108,0.28,1657616416.72,0.6,0.64,0.36
121769650,6658438700.0,12.16,2.4,2.68,9.52,0.08,632.12,9.0,368.72,1.04,0.24,10.28,24.984857815999998,0.7105114304,0.96,1657616416.72,0.6,0.64,0.36
157475523,6663079102.32,14.28,1.56,5.32,4.12,0.08,302.16,3.12,54.24,4.68,0.08,3.84,35.31256324,0.6733258644000002,0.32,1657902317.24,0.52,0.68,0.32
173978074,6663079102.32,11.24,0.96,2.88,10.76,0.24,536.84,7.56,227.04,0.84,0.04,9.76,17.244424619999997,0.7445669588,0.56,1657902317.24,0.52,0.68,0.32
898754153,6663079102.32,8.88,2.56,2.84,9.44,0.04,667.6,6.8,311.48,0.08,0.64,2.12,17.210634992,0.6164620908,2.84,1657902317.24,0.52,0.68,0.32
118134220,6663079102.32,10.68,1.48,3.12,16.16,0.24,493.76,5.68,197.56,0.08,0.12,1.72,20.480784326800002,0.6345104260000001,1.32,1657902317.24,0.52,0.68,0.32
111114687,6663079102.32,14.12,2.44,5.48,2.0,0.04,281.48,2.24,46.96,8.8,0.0,2.68,13.523004035999996,0.637160436,0.16,1657902317.24,0.52,0.68,0.32
431770905,6665672643.28,11.72,1.76,3.16,9.28,0.04,528.32,6.76,280.48,1.52,0.12,8.84,28.8658248,0.6675363700000001,0.84,1658056223.8,0.32,0.6,0.4
256156323,6665672643.28,16.04,1.8,7.0,3.92,0.12,293.08,3.32,61.44,4.88,0.0,4.2,39.79126656000001,0.6710670151999999,0.08,1658056223.8,0.32,0.6,0.4
321580662,6665672643.28,9.24,1.52,3.4,13.84,0.08,654.16,7.52,385.68,0.36,0.52,3.08,13.187265704000001,0.5672545447999999,2.4,1658056223.8,0.32,0.6,0.4
302214028,6665672643.28,11.0,0.92,4.68,11.2,0.24,504.28,7.32,235.04,0.12,0.24,3.76,19.381631558,0.66672622,1.2,1658056223.8,0.32,0.6,0.4
113331514,6665672643.28,14.8,2.44,5.96,4.24,0.04,303.16,3.16,61.96,10.12,0.04,3.08,15.173339488000002,0.6095725596,0.24,1658056223.8,0.32,0.6,0.4
