series_id,account_id,result
655127,217472313,2
655127,331855530,2
655127,480412663,2
655167,96803083,0
655167,106305042,2
655167,117421467,2
655167,127565532,0
655167,127617979,0
655167,140288368,0
655167,177411785,2
655167,195108598,2
655167,196878136,0
655167,235505993,2
655653,12231202,0
655653,18180970,0
655653,41231571,0
655653,86700461,2
655653,92601861,2
655653,122049498,0
655653,151069590,0
655653,257698084,2
655653,314584168,2
655653,412753955,2
655768,10366616,2
655768,86698277,2
655768,90125566,0
655768,93618577,0
655768,94786276,2
655768,100058342,2
655768,103735745,2
655768,167976729,0
655768,183719386,0
655768,401792574,0
655808,25907144,0
655808,26771994,0
655808,50828662,2
655808,84429681,2
655808,86745912,0
655808,86822085,2
655808,110448679,2
655808,124801257,0
655808,126238768,2
655808,154715080,0
655867,38628747,0
655867,81475303,2
655867,97658618,0
655867,110583422,2
655867,126212866,0
655867,138880576,2
655867,145550466,0
655867,153125655,2
655867,238239590,0
655867,412758827,2
656049,16497807,0
656049,34505203,2
656049,82262664,2
656049,91730177,0
656049,97590558,0
656049,101356886,2
656049,105248644,2
656049,113995822,2
656049,116934015,0
656049,190826739,0
656148,89354043,2
656148,89558517,2
656148,92253768,0
656148,93159453,0
656148,104275965,2
656148,172739956,0
656148,175709801,2
656148,277196834,0
656148,329977411,2
656148,874542740,0
656204,41637292,2
656204,79192770,2
656204,92706637,2
656204,96189126,2
656204,98961223,0
656204,114585639,0
656204,169405715,0
656204,185512564,2
656204,361688848,0
656204,1035128290,0
656559,54580962,0
656559,72312627,0
656559,73562326,0
656559,77490514,0
656559,96803083,2
656559,127565532,2
656559,127617979,2
656559,140288368,2
656559,152962063,0
656559,196878136,2
656616,27178898,0
656616,84772440,2
656616,87278757,2
656616,89117038,2
656616,92949094,0
656616,107855479,0
656616,111620041,2
656616,115464954,0
656616,121769650,2
656616,196490133,0
656680,85367644,2
656680,98172857,0
656680,108452107,0
656680,151643048,2
656680,169025618,0
656680,193884241,0
656680,219225327,2
656680,221666230,0
656680,230580807,2
656680,1071332616,2
656801,16497807,2
656801,90125566,0
656801,91730177,2
656801,93618577,0
656801,97590558,2
656801,116934015,2
656801,167976729,0
656801,183719386,0
656801,190826739,2
656801,401792574,0
656838,86700461,0
656838,86953414,2
656838,92601861,0
656838,103910993,2
656838,112426916,2
656838,113619848,2
656838,158606677,2
656838,257698084,0
656838,314584168,0
656838,412753955,0
656916,38628747,0
656916,50828662,2
656916,84429681,2
656916,86822085,2
656916,97658618,0
656916,110448679,2
656916,126212866,0
656916,126238768,2
656916,145550466,0
656916,238239590,0
656920,12231202,0
656920,18180970,0
656920,41231571,0
656920,122049498,0
656920,129807919,2
656920,151069590,0
656920,178633570,2
656920,387624608,2
656920,405351356,2
656920,872008996,2
656957,59752811,2
656957,81475303,0
656957,91741256,2
656957,110583422,0
656957,117311875,2
656957,138880576,0
656957,153125655,0
656957,160119017,2
656957,412413765,2
656957,412758827,0
657462,98961223,0
657462,112669497,2
657462,114585639,0
657462,124127745,2
657462,137676707,2
657462,166178728,2
657462,169405715,0
657462,306013204,2
657462,361688848,0
657462,1035128290,0
657678,10366616,2
657678,54580962,0
657678,72312627,0
657678,73562326,0
657678,77490514,0
657678,86698277,2
657678,94786276,2
657678,100058342,2
657678,103735745,2
657678,152962063,0
657787,34505203,2
657787,82262664,2
657787,96803083,0
657787,101356886,2
657787,105248644,2
657787,113995822,2
657787,127565532,0
657787,127617979,0
657787,140288368,0
657787,196878136,0
657859,25907144,0
657859,26771994,0
657859,86745912,0
657859,98172857,2
657859,108452107,2
657859,124801257,0
657859,154715080,0
657859,169025618,2
657859,193884241,2
657859,221666230,2
657909,14067214,2
657909,85367644,0
657909,94364925,2
657909,115141430,2
657909,151643048,0
657909,192120253,2
657909,219225327,0
657909,230580807,0
657909,236858633,2
657909,1071332616,0
658245,79922175,2
658245,92253768,0
658245,93159453,0
658245,143786911,2
658245,150914755,2
658245,151238860,2
658245,155347318,2
658245,172739956,0
658245,277196834,0
658245,874542740,0
658534,103940975,2
658534,108221389,0
658534,136421659,2
658534,136600451,2
658534,137895298,2
658534,162926943,0
658534,165178538,0
658534,250547284,0
658534,255219872,0
658534,1101855381,2
658549,88470,2
658549,94296097,0
658549,94738847,0
658549,103296177,2
658549,106863163,0
658549,119535307,0
658549,186627166,0
658549,197849259,2
658549,199222238,2
658549,224302441,2
658562,86700461,0
658562,92601861,0
658562,129807919,2
658562,178633570,2
658562,257698084,0
658562,314584168,0
658562,387624608,2
658562,405351356,2
658562,412753955,0
658562,872008996,2
658563,107081378,0
658563,107803494,2
658563,114645455,0
658563,129958758,2
658563,137129583,0
658563,139937922,0
658563,148215639,2
658563,183378746,2
658563,207829314,2
658563,277141004,0
658578,34505203,2
658578,54580962,0
658578,72312627,0
658578,73562326,0
658578,77490514,0
658578,82262664,2
658578,101356886,2
658578,105248644,2
658578,118193010,2
658578,152962063,0
658622,27178898,2
658622,90125566,0
658622,92949094,2
658622,93618577,0
658622,107855479,2
658622,115464954,2
658622,167976729,0
658622,183719386,0
658622,196490133,2
658622,401792574,0
658726,89354043,2
658726,89558517,2
658726,98961223,0
658726,104275965,2
658726,114585639,0
658726,169405715,0
658726,175709801,2
658726,329977411,2
658726,361688848,0
658726,1035128290,0
658795,139031324,0
658795,147488585,2
658795,158847773,0
658795,189666416,2
658795,192819341,0
658795,227657377,0
658795,254710104,2
658795,293950128,0
658795,361612884,2
658795,381714118,2
658815,111114687,0
658815,118134220,0
658815,157475523,0
658815,164530809,2
658815,173978074,0
658815,189398048,2
658815,191458152,2
658815,198161112,2
658815,208796906,2
658815,898754153,0
658823,134276083,0
658823,137193239,0
658823,138543123,0
658823,143693439,0
658823,147767183,2
658823,150961567,2
658823,185908355,0
658823,249835593,2
658823,315272623,2
658823,320252024,2
658846,84772440,0
658846,87278757,0
658846,89117038,0
658846,96803083,2
658846,111620041,0
658846,121769650,0
658846,127565532,2
658846,127617979,2
658846,140288368,2
658846,196878136,2
658976,81475303,0
658976,85367644,2
658976,110583422,0
658976,138880576,0
658976,151643048,2
658976,153125655,0
658976,219225327,2
658976,230580807,2
658976,412758827,0
658976,1071332616,2
658977,12231202,0
658977,18180970,0
658977,41231571,0
658977,54151884,2
658977,75750590,2
658977,122049498,0
658977,151069590,0
658977,172424257,2
658977,193564777,2
658977,208181197,2
659002,94364925,2
659002,98172857,0
659002,108452107,0
659002,115141430,2
659002,169025618,0
659002,192120253,2
659002,193884241,0
659002,197463135,2
659002,221666230,0
659002,236858633,2
659358,88470,2
659358,103296177,2
659358,107803494,0
659358,129958758,0
659358,148215639,0
659358,183378746,0
659358,197849259,2
659358,199222238,2
659358,207829314,0
659358,224302441,2
659594,139031324,0
659594,144528954,2
659594,158847773,0
659594,180286184,2
659594,192819341,0
659594,227657377,0
659594,253962772,2
659594,257945712,2
659594,293950128,0
659594,376376587,2
659619,108221389,0
659619,136178375,2
659619,141010367,2
659619,150588364,2
659619,162926943,0
659619,165178538,0
659619,206379758,2
659619,250547284,0
659619,255219872,0
659619,262367336,2
659649,50580004,2
659649,58513047,2
659649,86700461,0
659649,92601861,0
659649,100317750,2
659649,165671428,2
659649,257698084,0
659649,313198707,2
659649,314584168,0
659649,412753955,0
659652,147767183,0
659652,150961567,0
659652,164530809,2
659652,189398048,2
659652,191458152,2
659652,198161112,2
659652,208796906,2
659652,249835593,0
659652,315272623,0
659652,320252024,0
659691,34505203,0
659691,82262664,0
659691,84772440,2
659691,87197791,0
659691,87278757,2
659691,89117038,2
659691,101356886,0
659691,105248644,0
659691,111620041,2
659691,121769650,2
659741,10366616,2
659741,16497807,0
659741,86698277,2
659741,91730177,0
659741,94786276,2
659741,97590558,0
659741,100058342,2
659741,103735745,2
659741,116934015,0
659741,190826739,0
659804,25907144,2
659804,26771994,2
659804,38628747,0
659804,86745912,2
659804,97658618,0
659804,124801257,2
659804,126212866,0
659804,145550466,0
659804,154715080,2
659804,238239590,0
659839,50828662,0
659839,84429681,0
659839,85367644,2
659839,86822085,0
659839,110448679,0
659839,126238768,0
659839,151643048,2
659839,219225327,2
659839,230580807,2
659839,1071332616,2
659878,101259972,2
659878,108221389,0
659878,138857296,2
659878,162926943,0
659878,165178538,0
659878,168028715,2
659878,182331313,2
659878,202217968,2
659878,250547284,0
659878,255219872,0
659911,107803494,0
659911,129958758,0
659911,134276083,2
659911,137193239,2
659911,138543123,2
659911,143693439,2
659911,148215639,0
659911,183378746,0
659911,185908355,2
659911,207829314,0
659936,94296097,2
659936,94738847,2
659936,106863163,2
659936,111114687,0
659936,118134220,0
659936,119535307,2
659936,157475523,0
659936,173978074,0
659936,186627166,2
659936,898754153,0
660087,92253768,2
660087,93159453,2
660087,172739956,2
660087,236953146,0
660087,277196834,2
660087,874542740,2
660087,1138108910,0
660087,1138610285,0
660087,1138635322,0
660087,1261414529,0
660221,103940975,2
660221,136421659,2
660221,136600451,2
660221,137895298,2
660221,139031324,0
660221,158847773,0
660221,192819341,0
660221,227657377,0
660221,293950128,0
660221,1101855381,2
660300,12231202,0
660300,18180970,0
660300,41231571,0
660300,56939869,2
660300,88826062,2
660300,116876282,2
660300,117015167,2
660300,122049498,0
660300,151069590,0
660300,245373129,2
660359,79922175,2
660359,98961223,0
660359,114585639,0
660359,150914755,2
660359,151238860,2
660359,155347318,2
660359,169405715,0
660359,361688848,0
660359,398660182,2
660359,1035128290,0
660454,88470,2
660454,103296177,2
660454,107081378,0
660454,114645455,0
660454,137129583,0
660454,139937922,0
660454,197849259,2
660454,199222238,2
660454,224302441,2
660454,277141004,0
660470,107803494,2
660470,129958758,2
660470,147767183,0
660470,148215639,2
660470,150961567,0
660470,183378746,2
660470,207829314,2
660470,249835593,0
660470,315272623,0
660470,320252024,0
660495,10366616,0
660495,27178898,2
660495,86698277,0
660495,92949094,2
660495,94786276,0
660495,100058342,0
660495,103735745,0
660495,107855479,2
660495,115464954,2
660495,196490133,2
660516,90125566,0
660516,93618577,0
660516,96803083,2
660516,127565532,2
660516,127617979,2
660516,140288368,2
660516,167976729,0
660516,183719386,0
660516,196878136,2
660516,401792574,0
660675,108221389,0
660675,117731777,2
660675,134711350,2
660675,138885864,2
660675,162926943,0
660675,165178538,0
660675,186627166,2
660675,206642367,2
660675,250547284,0
660675,255219872,0
660691,111114687,0
660691,118134220,0
660691,134276083,2
660691,137193239,2
660691,138543123,2
660691,143693439,2
660691,157475523,0
660691,173978074,0
660691,185908355,2
660691,898754153,0
660709,94296097,2
660709,94738847,2
660709,106863163,2
660709,107803494,0
660709,119535307,2
660709,129958758,0
660709,148215639,0
660709,183378746,0
660709,186627166,2
660709,207829314,0
660734,16497807,0
660734,54580962,2
660734,72312627,2
660734,73562326,2
660734,77490514,2
660734,91730177,0
660734,97590558,0
660734,116934015,0
660734,152962063,2
660734,190826739,0
660808,38628747,2
660808,97658618,2
660808,98172857,0
660808,108452107,0
660808,126212866,2
660808,145550466,2
660808,169025618,0
660808,193884241,0
660808,221666230,0
660808,238239590,2
660843,25907144,0
660843,26771994,0
660843,59752811,2
660843,86745912,0
660843,91741256,2
660843,117311875,2
660843,124801257,0
660843,154715080,0
660843,160119017,2
660843,412413765,2
660963,27178898,2
660963,92949094,2
660963,96803083,0
660963,107855479,2
660963,115464954,2
660963,127565532,0
660963,127617979,0
660963,140288368,0
660963,196490133,2
660963,196878136,0
661195,117731777,2
661195,138885864,2
661195,139031324,0
661195,158847773,0
661195,186627166,2
661195,192819341,0
661195,196389151,2
661195,206642367,2
661195,227657377,0
661195,293950128,0
661320,25907144,0
661320,26771994,0
661320,86745912,0
661320,98172857,2
661320,108452107,2
661320,124801257,0
661320,154715080,0
661320,169025618,2
661320,193884241,2
661320,221666230,2
661321,92253768,0
661321,93159453,0
661321,99540890,2
661321,100246000,2
661321,100708765,2
661321,161072811,2
661321,172739956,0
661321,188423794,2
661321,277196834,0
661321,874542740,0
661344,38628747,0
661344,97658618,0
661344,98172857,2
661344,108452107,2
661344,126212866,0
661344,145550466,0
661344,169025618,2
661344,193884241,2
661344,221666230,2
661344,238239590,0
661354,25907144,0
661354,26771994,0
661354,38628747,2
661354,86745912,0
661354,97658618,2
661354,124801257,0
661354,126212866,2
661354,145550466,2
661354,154715080,0
661354,238239590,2
661505,107081378,0
661505,114645455,0
661505,137129583,0
661505,139937922,0
661505,147767183,2
661505,150961567,2
661505,249835593,2
661505,277141004,0
661505,315272623,2
661505,320252024,2
661781,89354043,2
661781,89558517,2
661781,92253768,0
661781,93159453,0
661781,104275965,2
661781,172739956,0
661781,175709801,2
661781,277196834,0
661781,329977411,2
661781,874542740,0
661849,94296097,2
661849,94738847,2
661849,106863163,2
661849,119535307,2
661849,134276083,0
661849,137193239,0
661849,138543123,0
661849,143693439,0
661849,185908355,0
661849,186627166,2
661882,107803494,0
661882,111114687,2
661882,118134220,2
661882,129958758,0
661882,148215639,0
661882,157475523,2
661882,173978074,2
661882,183378746,0
661882,207829314,0
661882,898754153,2
662235,107803494,2
662235,129958758,2
662235,134276083,0
662235,137193239,0
662235,138543123,0
662235,143693439,0
662235,148215639,2
662235,183378746,2
662235,185908355,0
662235,207829314,2
662344,98961223,1
662344,109455705,1
662344,114585639,1
662344,116080282,1
662344,119343873,1
662344,151460217,1
662344,169405715,1
662344,361688848,1
662344,417512732,1
662344,1035128290,1
662613,98961223,0
662613,100708765,2
662613,114585639,0
662613,161072811,2
662613,169405715,0
662613,170128072,2
662613,242885483,2
662613,308163407,2
662613,361688848,0
662613,1035128290,0
662622,92253768,0
662622,93159453,0
662622,98961223,2
662622,114585639,2
662622,169405715,2
662622,172739956,0
662622,277196834,0
662622,361688848,2
662622,874542740,0
662622,1035128290,2
662832,98961223,0
662832,114585639,0
662832,125941160,2
662832,169405715,0
662832,206712876,2
662832,322010194,2
662832,361688848,0
662832,452400903,2
662832,493967542,2
662832,1035128290,0
663100,26316691,2
663100,59752811,0
663100,91741256,0
663100,92253768,2
663100,93159453,2
663100,117311875,0
663100,160119017,0
663100,172739956,2
663100,277196834,2
663100,412413765,0
663100,874542740,1
663134,89354043,0
663134,89558517,0
663134,98961223,2
663134,104275965,0
663134,114585639,2
663134,169405715,2
663134,175709801,0
663134,329977411,0
663134,361688848,2
663134,1035128290,2
663638,91730177,2
663638,97590558,2
663638,103812784,2
663638,116934015,2
663638,124461329,0
663638,144490903,0
663638,190826739,2
663638,196105270,0
663638,264220224,0
663638,324879189,0
663640,16497807,0
663640,91730177,0
663640,97590558,0
663640,116934015,0
663640,124461329,2
663640,144490903,2
663640,190826739,0
663640,196105270,2
663640,264220224,2
663640,324879189,2
663641,10366616,0
663641,86698277,0
663641,94786276,0
663641,97067110,2
663641,100058342,0
663641,103735745,0
663641,118370366,2
663641,129157052,2
663641,910028605,2
663641,1082256811,2
663660,16497807,0
663660,89604875,2
663660,91730177,0
663660,93526520,2
663660,97590558,0
663660,116934015,0
663660,190826739,0
663660,231581709,2
663660,353881304,2
663660,1086211656,2
663663,10366616,0
663663,86698277,0
663663,94786276,0
663663,100058342,0
663663,103735745,0
663663,168380579,2
663663,189262406,2
663663,325665682,2
663663,360826756,2
663663,389276156,2
663686,10366616,0
663686,11550182,2
663686,86698277,0
663686,94786276,0
663686,100058342,0
663686,103735745,0
663686,162959893,2
663686,172099728,2
663686,296226696,2
663686,1014295667,2
663697,16497807,0
663697,62533910,2
663697,65976924,2
663697,91730177,0
663697,97590558,0
663697,116934015,0
663697,190826739,0
663697,230487729,2
663697,346412363,2
663697,855292827,2
663724,89354043,0
663724,89558517,0
663724,92253768,2
663724,93159453,2
663724,104275965,0
663724,172739956,2
663724,175709801,0
663724,277196834,2
663724,329977411,0
663724,874542740,2
663942,10366616,0
663942,73401082,2
663942,86698277,0
663942,94786276,0
663942,100058342,0
663942,103735745,0
663942,127530803,2
663942,150748346,2
663942,197547532,2
663942,203351055,2
663943,16497807,0
663943,40805086,2
663943,86785083,2
663943,91730177,0
663943,97590558,0
663943,108958769,2
663943,116934015,0
663943,145065875,2
663943,155162307,2
663943,190826739,0
663964,10366616,0
663964,73401082,2
663964,86698277,0
663964,94786276,0
663964,100058342,0
663964,103735745,0
663964,127530803,2
663964,150748346,2
663964,197547532,2
663964,203351055,2
663969,16497807,0
663969,40805086,2
663969,86785083,2
663969,91730177,0
663969,97590558,0
663969,108958769,2
663969,116934015,0
663969,145065875,2
663969,155162307,2
663969,190826739,0
664061,81475303,0
664061,89558517,2
664061,104275965,2
664061,110583422,0
664061,138880576,0
664061,153125655,0
664061,175709801,2
664061,329977411,2
664061,412758827,0
664061,1138108910,2
664122,85367644,2
664122,101779337,0
664122,151643048,2
664122,185202677,0
664122,186837494,0
664122,219225327,2
664122,230580807,2
664122,249986681,0
664122,878212255,0
664122,1071332616,2
664311,98961223,0
664311,114585639,0
664311,136812808,2
664311,169405715,0
664311,191698197,2
664311,193230284,2
664311,267693296,2
664311,268546384,2
664311,361688848,0
664311,1035128290,0
664370,81475303,0
664370,85367644,2
664370,110583422,0
664370,138880576,0
664370,151643048,2
664370,153125655,0
664370,219225327,2
664370,230580807,2
664370,412758827,0
664370,1071332616,2
664621,81475303,1
664621,110583422,1
664621,125995177,1
664621,131303632,1
664621,138177198,1
664621,138880576,1
664621,153125655,1
664621,177203952,1
664621,412758827,1
664621,1031547092,1
664651,28070572,0
664651,81475303,2
664651,100758751,0
664651,110583422,2
664651,138880576,2
664651,153125655,2
664651,191290281,0
664651,392385140,0
664651,399920568,0
664651,412758827,2
664705,94296097,0
664705,94738847,0
664705,106863163,0
664705,139876032,0
664705,147767183,2
664705,150961567,2
664705,206642367,0
664705,249835593,2
664705,315272623,2
664705,320252024,2
664797,10366616,0
664797,54580962,2
664797,72312627,2
664797,73562326,2
664797,77490514,2
664797,86698277,0
664797,94786276,0
664797,100058342,0
664797,103735745,0
664797,152962063,2
664799,16497807,2
664799,34505203,0
664799,82262664,0
664799,87197791,0
664799,91730177,2
664799,97590558,2
664799,101356886,0
664799,105248644,0
664799,116934015,2
664799,190826739,2
664830,41637292,0
664830,92706637,0
664830,96189126,0
664830,98961223,2
664830,114585639,2
664830,169405715,2
664830,185512564,0
664830,236858633,0
664830,361688848,2
664830,1035128290,2
664849,50828662,0
664849,84429681,0
664849,86822085,0
664849,99796146,2
664849,110448679,0
664849,126238768,0
664849,180775030,2
664849,248180032,2
664849,352623024,2
664849,1171243748,2
664866,35504297,0
664866,98961223,2
664866,114585639,2
664866,116525052,0
664866,119315361,0
664866,126174633,0
664866,133167741,0
664866,169405715,2
664866,361688848,2
664866,1035128290,2
664874,81475303,0
664874,101779337,2
664874,110583422,0
664874,138880576,0
664874,153125655,0
664874,185202677,2
664874,186837494,2
664874,249986681,2
664874,412758827,0
664874,878212255,2
664892,28070572,0
664892,85367644,2
664892,100758751,0
664892,151643048,2
664892,191290281,0
664892,219225327,2
664892,230580807,2
664892,392385140,0
664892,399920568,0
664892,1071332616,2
664959,91369376,2
664959,101460882,2
664959,118233883,2
664959,147767183,0
664959,150961567,0
664959,152859296,2
664959,181716137,2
664959,249835593,0
664959,315272623,0
664959,320252024,0
665042,16497807,2
665042,54580962,0
665042,72312627,0
665042,73562326,0
665042,77490514,0
665042,91730177,2
665042,97590558,2
665042,116934015,2
665042,152962063,0
665042,190826739,2
665090,28070572,0
665090,50828662,2
665090,84429681,2
665090,86822085,2
665090,100758751,0
665090,110448679,2
665090,126238768,2
665090,191290281,0
665090,392385140,0
665090,399920568,0
665183,94296097,2
665183,94738847,2
665183,106863163,2
665183,111114687,0
665183,118134220,0
665183,139876032,2
665183,157475523,0
665183,173978074,0
665183,206642367,2
665183,898754153,0
665195,94296097,1
665195,94738847,1
665195,100594231,1
665195,106863163,1
665195,139876032,1
665195,155494381,1
665195,156328257,1
665195,206642367,1
665195,324277900,1
665195,392565237,1
665197,107803494,2
665197,129958758,2
665197,134276083,0
665197,137193239,0
665197,138543123,0
665197,143693439,0
665197,148215639,2
665197,183378746,2
665197,185908355,0
665197,207829314,2
665203,107803494,0
665203,129958758,0
665203,134276083,2
665203,137193239,2
665203,138543123,2
665203,143693439,2
665203,148215639,0
665203,183378746,0
665203,185908355,2
665203,207829314,0
665211,107803494,0
665211,129958758,0
665211,134276083,2
665211,137193239,2
665211,138543123,2
665211,143693439,2
665211,148215639,0
665211,183378746,0
665211,185908355,2
665211,207829314,0
665214,94296097,2
665214,94738847,2
665214,100594231,0
665214,106863163,2
665214,139876032,2
665214,155494381,0
665214,156328257,0
665214,206642367,2
665214,324277900,0
665214,392565237,0
665263,98961223,1
665263,114585639,1
665263,156331087,1
665263,169405715,1
665263,194521913,1
665263,202464276,1
665263,207916561,1
665263,361688848,1
665263,1035128290,1
665263,1131665504,1
665289,10366616,0
665289,34505203,2
665289,82262664,2
665289,86698277,0
665289,87197791,2
665289,94786276,0
665289,100058342,0
665289,101356886,2
665289,103735745,0
665289,105248644,2
665309,50828662,0
665309,84429681,0
665309,86822085,0
665309,89354043,2
665309,89558517,2
665309,110448679,0
665309,126238768,0
665309,175709801,2
665309,192120253,2
665309,329977411,2
665335,59752811,2
665335,81475303,0
665335,91741256,2
665335,110583422,0
665335,138880576,0
665335,153125655,0
665335,160119017,2
665335,191362875,2
665335,412413765,2
665335,412758827,0
665353,81475303,0
665353,99796146,2
665353,110583422,0
665353,138880576,0
665353,153125655,0
665353,180775030,2
665353,248180032,2
665353,352623024,2
665353,412758827,0
665353,1171243748,2
665422,94296097,2
665422,94738847,2
665422,106863163,2
665422,134276083,0
665422,137193239,0
665422,138543123,0
665422,139876032,2
665422,143693439,0
665422,185908355,0
665422,206642367,2
665455,94296097,0
665455,94738847,0
665455,106863163,0
665455,139876032,0
665455,147767183,2
665455,150961567,2
665455,206642367,0
665455,249835593,2
665455,315272623,2
665455,320252024,2
665460,107803494,0
665460,111114687,2
665460,118134220,2
665460,129958758,0
665460,148215639,0
665460,157475523,2
665460,173978074,2
665460,183378746,0
665460,207829314,0
665460,898754153,2
665567,34505203,2
665567,54580962,0
665567,72312627,0
665567,73562326,0
665567,77490514,0
665567,82262664,2
665567,87197791,2
665567,101356886,2
665567,105248644,2
665567,152962063,0
665592,98961223,0
665592,114585639,0
665592,169405715,0
665592,215068222,2
665592,351892959,2
665592,361688848,0
665592,853740284,2
665592,872625732,2
665592,1035128290,0
665592,1180773097,2
665605,50828662,1
665605,81475303,1
665605,84429681,1
665605,86822085,1
665605,110448679,1
665605,110583422,1
665605,126238768,1
665605,138880576,1
665605,153125655,1
665605,412758827,1
665660,85367644,0
665660,89354043,2
665660,89558517,2
665660,151643048,0
665660,175709801,2
665660,192120253,2
665660,219225327,0
665660,230580807,0
665660,329977411,2
665660,1071332616,0
665686,111114687,0
665686,118134220,0
665686,134276083,2
665686,137193239,2
665686,138543123,2
665686,143693439,2
665686,157475523,0
665686,173978074,0
665686,185908355,2
665686,898754153,0
665707,94296097,0
665707,94738847,0
665707,100594231,2
665707,106863163,0
665707,139876032,0
665707,155494381,2
665707,156328257,2
665707,206642367,0
665707,324277900,2
665707,392565237,2
665726,107803494,2
665726,111114687,0
665726,118134220,0
665726,129958758,2
665726,148215639,2
665726,157475523,0
665726,173978074,0
665726,183378746,2
665726,207829314,2
665726,898754153,0
665814,10366616,2
665814,54580962,0
665814,72312627,0
665814,73562326,0
665814,77490514,0
665814,86698277,2
665814,94786276,2
665814,100058342,2
665814,103735745,2
665814,152962063,0
665944,50828662,0
665944,84429681,0
665944,85367644,2
665944,86822085,0
665944,110448679,0
665944,126238768,0
