series_id,account_id,result
665944,151643048,2
665944,219225327,2
665944,230580807,2
665944,1071332616,2
666107,59752811,0
666107,85367644,2
666107,91741256,0
666107,151643048,2
666107,160119017,0
666107,191362875,0
666107,219225327,2
666107,230580807,2
666107,412413765,0
666107,1071332616,2
666121,50828662,1
666121,84429681,1
666121,86822085,1
666121,110448679,1
666121,125995177,1
666121,126238768,1
666121,131303632,1
666121,138177198,1
666121,177203952,1
666121,1031547092,1
666276,98961223,0
666276,114585639,0
666276,136812808,2
666276,169405715,0
666276,191698197,2
666276,193230284,2
666276,267693296,2
666276,268546384,2
666276,361688848,0
666276,1035128290,0
666386,50828662,0
666386,84429681,0
666386,86822085,0
666386,101779337,2
666386,110448679,0
666386,126238768,0
666386,185202677,2
666386,186837494,2
666386,249986681,2
666386,969982039,2
666400,79648574,2
666400,85367644,2
666400,125995177,0
666400,131303632,0
666400,138177198,0
666400,151643048,2
666400,177203952,0
666400,219225327,2
666400,1031547092,0
666400,1071332616,2
666545,98961223,2
666545,114585639,2
666545,156331087,0
666545,169405715,2
666545,194521913,0
666545,202464276,0
666545,207916561,0
666545,361688848,2
666545,1035128290,2
666545,1131665504,0
666549,98961223,2
666549,114585639,2
666549,156331087,0
666549,169405715,2
666549,194521913,0
666549,202464276,0
666549,207916561,0
666549,361688848,2
666549,1035128290,2
666549,1131665504,0
666610,50828662,0
666610,59752811,2
666610,84429681,0
666610,86822085,0
666610,91741256,2
666610,110448679,0
666610,126238768,0
666610,160119017,2
666610,191362875,2
666610,412413765,2
666662,79648574,2
666662,85367644,2
666662,99796146,0
666662,136812808,2
666662,151643048,2
666662,180775030,0
666662,219225327,2
666662,248180032,0
666662,352623024,0
666662,1171243748,0
666722,10366616,0
666722,25907144,2
666722,26771994,2
666722,86698277,0
666722,86745912,2
666722,94786276,0
666722,100058342,0
666722,103735745,0
666722,124801257,2
666722,154715080,2
666723,88271237,0
666723,93618577,0
666723,119631156,2
666723,153836240,2
666723,157989498,2
666723,164685175,2
666723,167976729,0
666723,183719386,0
666723,292921272,2
666723,401792574,0
666744,88271237,1
666744,93618577,1
666744,100594231,1
666744,155494381,1
666744,156328257,1
666744,167976729,1
666744,183719386,1
666744,324277900,1
666744,392565237,1
666744,401792574,1
666748,25907144,2
666748,26771994,2
666748,86745912,2
666748,94281932,0
666748,121404228,0
666748,124801257,2
666748,136829091,0
666748,152545459,0
666748,154715080,2
666748,184950344,0
666781,54580962,2
666781,72312627,2
666781,73562326,2
666781,77490514,2
666781,117089283,0
666781,152962063,2
666781,155332459,0
666781,339235645,0
666781,352545711,0
666781,408729743,0
666784,16497807,1
666784,38628747,1
666784,91730177,1
666784,97590558,1
666784,97658618,1
666784,116934015,1
666784,145550466,1
666784,190826739,1
666784,221666230,1
666784,238239590,1
666834,38628747,2
666834,97658618,2
666834,100471531,0
666834,102099826,0
666834,132309493,0
666834,145550466,2
666834,148526973,0
666834,164532005,0
666834,221666230,2
666834,238239590,2
666837,16497807,0
666837,91730177,0
666837,97590558,0
666837,113331514,2
666837,116934015,0
666837,190826739,0
666837,256156323,2
666837,302214028,2
666837,321580662,2
666837,431770905,2
666972,10366616,1
666972,86698277,1
666972,94786276,1
666972,100058342,1
666972,103735745,1
666972,106305042,1
666972,117421467,1
666972,177411785,1
666972,195108598,1
666972,235505993,1
666974,88271237,2
666974,93618577,2
666974,94281932,0
666974,121404228,0
666974,136829091,0
666974,152545459,0
666974,167976729,2
666974,183719386,2
666974,184950344,0
666974,401792574,2
666988,10366616,0
666988,86698277,0
666988,88271237,2
666988,93618577,2
666988,94786276,0
666988,100058342,0
666988,103735745,0
666988,167976729,2
666988,183719386,2
666988,401792574,2
666990,25907144,1
666990,26771994,1
666990,86745912,1
666990,100594231,1
666990,124801257,1
666990,154715080,1
666990,155494381,1
666990,156328257,1
666990,324277900,1
666990,392565237,1
667037,38628747,1
667037,97658618,1
667037,113331514,1
667037,145550466,1
667037,221666230,1
667037,238239590,1
667037,256156323,1
667037,302214028,1
667037,321580662,1
667037,431770905,1
667039,54580962,1
667039,72312627,1
667039,73562326,1
667039,77490514,1
667039,100471531,1
667039,102099826,1
667039,132309493,1
667039,148526973,1
667039,152962063,1
667039,164532005,1
667066,98961223,0
667066,114585639,0
667066,136812808,2
667066,169405715,0
667066,191698197,2
667066,193230284,2
667066,267693296,2
667066,268546384,2
667066,361688848,0
667066,1035128290,0
667090,16497807,2
667090,54580962,0
667090,72312627,0
667090,73562326,0
667090,77490514,0
667090,91730177,2
667090,97590558,2
667090,116934015,2
667090,152962063,0
667090,190826739,2
667296,25907144,2
667296,26771994,2
667296,86745912,2
667296,106305042,0
667296,117421467,0
667296,124801257,2
667296,154715080,2
667296,177411785,0
667296,195108598,0
667296,235505993,0
667297,10366616,0
667297,86698277,0
667297,94786276,0
667297,100058342,0
667297,103735745,0
667297,119631156,2
667297,153836240,2
667297,157989498,2
667297,164685175,2
667297,292921272,2
667327,25907144,2
667327,26771994,2
667327,86745912,2
667327,88271237,0
667327,93618577,0
667327,124801257,2
667327,154715080,2
667327,167976729,0
667327,183719386,0
667327,401792574,0
667334,10366616,0
667334,86698277,0
667334,94786276,0
667334,100058342,0
667334,100594231,2
667334,103735745,0
667334,155494381,2
667334,156328257,2
667334,324277900,2
667334,392565237,2
667376,38628747,0
667376,54580962,2
667376,72312627,2
667376,73562326,2
667376,77490514,2
667376,97658618,0
667376,126212866,0
667376,145550466,0
667376,152962063,2
667376,238239590,0
667433,54580962,0
667433,72312627,0
667433,73562326,0
667433,77490514,0
667433,113331514,2
667433,152962063,0
667433,256156323,2
667433,302214028,2
667433,321580662,2
667433,431770905,2
667437,16497807,1
667437,91730177,1
667437,97590558,1
667437,116934015,1
667437,117089283,1
667437,155332459,1
667437,190826739,1
667437,339235645,1
667437,352545711,1
667437,408729743,1
667483,41637292,0
667483,92706637,0
667483,96189126,0
667483,98961223,2
667483,114585639,2
667483,169405715,2
667483,185512564,0
667483,236858633,0
667483,361688848,2
667483,1035128290,2
667589,88271237,0
667589,93618577,0
667589,106305042,2
667589,117421467,2
667589,167976729,0
667589,177411785,2
667589,183719386,0
667589,195108598,2
667589,235505993,2
667589,401792574,0
667590,25907144,1
667590,26771994,1
667590,86745912,1
667590,119631156,1
667590,124801257,1
667590,153836240,1
667590,154715080,1
667590,157989498,1
667590,164685175,1
667590,292921272,1
667592,10366616,0
667592,86698277,0
667592,94281932,2
667592,94786276,0
667592,100058342,0
667592,103735745,0
667592,121404228,2
667592,136829091,2
667592,152545459,2
667592,184950344,2
667641,16497807,0
667641,91730177,0
667641,97590558,0
667641,100471531,2
667641,102099826,2
667641,116934015,0
667641,132309493,2
667641,148526973,2
667641,164532005,2
667641,190826739,0
667643,38628747,1
667643,97658618,1
667643,117089283,1
667643,126212866,1
667643,145550466,1
667643,155332459,1
667643,238239590,1
667643,339235645,1
667643,352545711,1
667643,408729743,1
667745,54580962,2
667745,72312627,2
667745,73562326,2
667745,77490514,2
667745,113331514,0
667745,152962063,2
667745,256156323,0
667745,302214028,0
667745,321580662,0
667745,431770905,0
667749,38628747,2
667749,97658618,2
667749,117089283,0
667749,126212866,2
667749,145550466,2
667749,155332459,0
667749,238239590,2
667749,339235645,0
667749,352545711,0
667749,408729743,0
667783,38628747,0
667783,97658618,0
667783,113331514,2
667783,126212866,0
667783,145550466,0
667783,238239590,0
667783,256156323,2
667783,302214028,2
667783,321580662,2
667783,431770905,2
667784,54580962,2
667784,72312627,2
667784,73562326,2
667784,77490514,2
667784,117089283,0
667784,152962063,2
667784,155332459,0
667784,339235645,0
667784,352545711,0
667784,408729743,0
667825,38628747,0
667825,54580962,2
667825,72312627,2
667825,73562326,2
667825,77490514,2
667825,97658618,0
667825,126212866,0
667825,145550466,0
667825,152962063,2
667825,238239590,0
668020,10366616,0
668020,86698277,0
668020,94786276,0
668020,100058342,0
668020,103735745,0
668020,113331514,2
668020,256156323,2
668020,302214028,2
668020,321580662,2
668020,431770905,2
668094,38628747,0
668094,88271237,2
668094,93618577,2
668094,97658618,0
668094,126212866,0
668094,145550466,0
668094,167976729,2
668094,183719386,2
668094,238239590,0
668094,401792574,2
668138,16497807,0
668138,91730177,0
668138,94281932,2
668138,97590558,0
668138,116934015,0
668138,121404228,2
668138,136829091,2
668138,152545459,2
668138,184950344,2
668138,190826739,0
668295,54580962,2
668295,72312627,2
668295,73562326,2
668295,77490514,2
668295,106305042,0
668295,117421467,0
668295,152962063,2
668295,177411785,0
668295,195108598,0
668295,235505993,0
668354,88271237,0
668354,93618577,0
668354,100594231,2
668354,155494381,2
668354,156328257,2
668354,167976729,0
668354,183719386,0
668354,324277900,2
668354,392565237,2
668354,401792574,0
668557,10366616,0
668557,86698277,0
668557,94786276,0
668557,100058342,0
668557,103735745,0
668557,117089283,2
668557,155332459,2
668557,339235645,2
668557,352545711,2
668557,408729743,2
668626,16497807,2
668626,38628747,0
668626,91730177,2
668626,97590558,2
668626,97658618,0
668626,116934015,2
668626,126212866,0
668626,145550466,0
668626,190826739,2
668626,238239590,0
669098,88271237,0
669098,93618577,0
669098,100471531,2
669098,102099826,2
669098,132309493,2
669098,148526973,2
669098,164532005,2
669098,167976729,0
669098,183719386,0
669098,401792574,0
669194,16497807,0
669194,91730177,0
669194,97590558,0
669194,116934015,0
669194,119631156,2
669194,153836240,2
669194,157989498,2
669194,164685175,2
669194,190826739,0
669194,292921272,2
669374,88271237,0
669374,93618577,0
669374,117089283,2
669374,155332459,2
669374,167976729,0
669374,183719386,0
669374,339235645,2
669374,352545711,2
669374,401792574,0
669374,408729743,2
669427,10366616,2
669427,38628747,0
669427,86698277,2
669427,94786276,2
669427,97658618,0
669427,100058342,2
669427,103735745,2
669427,126212866,0
669427,145550466,0
669427,238239590,0
669498,16497807,2
669498,88271237,0
669498,91730177,2
669498,93618577,0
669498,97590558,2
669498,116934015,2
669498,167976729,0
669498,183719386,0
669498,190826739,2
669498,401792574,0
669715,10366616,2
669715,86698277,2
669715,88271237,0
669715,93618577,0
669715,94786276,2
669715,100058342,2
669715,103735745,2
669715,167976729,0
669715,183719386,0
669715,401792574,0
669760,38628747,2
669760,88271237,0
669760,93618577,0
669760,97658618,2
669760,126212866,2
669760,145550466,2
669760,167976729,0
669760,183719386,0
669760,238239590,2
669760,401792574,0
670851,28070572,2
670851,50828662,0
670851,84429681,0
670851,86822085,0
670851,100758751,2
670851,110448679,0
670851,126238768,0
670851,191290281,2
670851,392385140,2
670851,399920568,2
670890,81475303,0
670890,110583422,0
670890,125995177,2
670890,131303632,2
670890,138177198,2
670890,138880576,0
670890,153125655,0
670890,177203952,2
670890,412758827,0
670890,1031547092,2
671769,50828662,0
671769,81475303,2
671769,84429681,0
671769,86822085,0
671769,110448679,0
671769,110583422,2
671769,126238768,0
671769,138880576,2
671769,153125655,2
671769,412758827,2
672074,59752811,0
672074,81475303,2
672074,91741256,0
672074,110583422,2
672074,115141430,0
672074,138880576,2
672074,153125655,2
672074,191362875,0
672074,412413765,0
672074,412758827,2
672110,50828662,0
672110,59752811,2
672110,84429681,0
672110,86822085,0
672110,91741256,2
672110,110448679,0
672110,115141430,2
672110,126238768,0
672110,191362875,2
672110,412413765,2
674596,107803494,0
674596,108221389,2
674596,129958758,0
674596,148215639,0
674596,162926943,2
674596,165178538,2
674596,183378746,0
674596,207829314,0
674596,250547284,2
674596,255219872,2
674621,111114687,2
674621,118134220,2
674621,147767183,0
674621,150961567,0
674621,157475523,2
674621,173978074,2
674621,249835593,0
674621,315272623,0
674621,320252024,0
674621,898754153,2
674623,111114687,2
674623,118134220,2
674623,147767183,0
674623,150961567,0
674623,157475523,2
674623,173978074,2
674623,249835593,0
674623,315272623,0
674623,320252024,0
674623,898754153,2
674640,84772440,2
674640,87278757,2
674640,89117038,2
674640,90125566,0
674640,93618577,0
674640,121769650,2
674640,127617979,2
674640,167976729,0
674640,183719386,0
674640,401792574,0
674673,16497807,2
674673,91730177,2
674673,96803083,0
674673,97590558,2
674673,116934015,2
674673,127565532,0
674673,140288368,0
674673,190826739,2
674673,196878136,0
674673,331855530,0
674743,25907144,2
674743,50828662,0
674743,84429681,0
674743,86745912,2
674743,86822085,0
674743,94155156,2
674743,110448679,0
674743,124801257,2
674743,126238768,0
674743,154715080,2
674924,10366616,0
674924,86698277,0
674924,86700461,2
674924,92601861,2
674924,94786276,0
674924,100058342,0
674924,103735745,0
674924,257698084,2
674924,314584168,2
674924,412753955,2
675030,81475303,0
675030,93159453,2
675030,108624725,2
675030,110583422,0
675030,131777279,2
675030,138880576,0
675030,153125655,0
675030,172739956,2
675030,295877832,2
675030,412758827,0
675066,86726887,0
675066,86799300,0
675066,87063175,0
675066,98961223,2
675066,108452107,0
675066,114585639,2
675066,169405715,2
675066,191362875,2
675066,221666230,0
675066,361688848,2
675475,94296097,2
675475,94738847,2
675475,106863163,2
675475,139031324,0
675475,139876032,2
675475,158847773,0
675475,192819341,0
675475,206642367,2
675475,227657377,0
675475,293950128,0
675803,12231202,0
675803,18180970,0
675803,41231571,0
675803,54580962,2
675803,72312627,2
675803,73562326,2
675803,77490514,2
675803,122049498,0
675803,151069590,0
675803,152962063,2
675896,84772440,0
675896,86700461,2
675896,87278757,0
675896,92601861,2
675896,111030315,0
675896,121769650,0
675896,127617979,0
675896,257698084,2
675896,314584168,2
675896,412753955,2
675947,38628747,0
675947,85367644,2
675947,88826062,2
675947,97658618,0
675947,104275965,2
675947,126212866,0
675947,145550466,0
675947,238239590,0
675947,329977411,2
675947,1071332616,2
676006,50828662,0
676006,84429681,0
676006,86822085,0
676006,93159453,2
676006,108624725,2
676006,110448679,0
676006,126238768,0
676006,131777279,2
676006,172739956,2
676006,295877832,2
676105,111114687,0
676105,118134220,0
676105,139031324,2
676105,157475523,0
676105,158847773,2
676105,173978074,0
676105,192819341,2
676105,227657377,2
676105,293950128,2
676105,898754153,0
676139,107081378,2
676139,114645455,2
676139,134276083,0
676139,137129583,2
676139,137193239,0
676139,138543123,0
676139,139937922,2
676139,143693439,0
676139,185908355,0
676139,277141004,2
676795,108221389,0
676795,134276083,2
676795,137193239,2
676795,138543123,2
676795,143693439,2
676795,162926943,0
676795,165178538,0
676795,185908355,2
676795,250547284,0
676795,255219872,0
676808,107081378,0
676808,107803494,2
676808,114645455,0
676808,129958758,2
676808,137129583,0
676808,139937922,0
676808,148215639,2
676808,183378746,2
676808,207829314,2
676808,277141004,0
676838,10366616,0
676838,86698277,0
676838,90125566,2
676838,93618577,2
676838,94786276,0
676838,100058342,0
676838,103735745,0
676838,167976729,2
676838,183719386,2
676838,401792574,2
676874,16497807,2
676874,54580962,0
676874,72312627,0
676874,73562326,0
676874,77490514,0
676874,91730177,2
676874,97590558,2
676874,116934015,2
676874,152962063,0
676874,190826739,2
676949,25907144,0
676949,81475303,2
676949,86745912,0
676949,94155156,0
676949,110583422,2
676949,124801257,0
676949,138880576,2
676949,153125655,2
676949,154715080,0
676949,412758827,2
677146,12231202,2
677146,18180970,2
677146,41231571,2
677146,96803083,0
677146,122049498,2
677146,127565532,0
677146,140288368,0
677146,151069590,2
677146,196878136,0
677146,331855530,0
677292,38628747,2
677292,86726887,0
677292,86799300,0
677292,87063175,0
677292,97658618,2
677292,108452107,0
677292,126212866,2
677292,145550466,2
677292,221666230,0
677292,238239590,2
677327,85367644,0
677327,88826062,0
677327,98961223,2
677327,104275965,0
677327,114585639,2
677327,169405715,2
677327,191362875,2
677327,277196834,2
677327,329977411,0
677327,361688848,2
677327,1071332616,0
677764,94296097,0
677764,94738847,0
677764,106863163,0
677764,139876032,0
677764,147767183,2
677764,150961567,2
677764,206642367,0
677764,249835593,2
677764,315272623,2
677764,320252024,2
678135,90125566,0
678135,93618577,0
678135,96803083,2
678135,127565532,2
678135,140288368,2
678135,167976729,0
678135,183719386,0
678135,196878136,2
678135,331855530,2
678135,401792574,0
678178,12231202,2
678178,16497807,0
678178,18180970,2
678178,41231571,2
678178,91730177,0
678178,97590558,0
678178,116934015,0
678178,122049498,2
678178,151069590,2
678178,190826739,0
678229,25907144,0
678229,85367644,2
678229,86745912,0
678229,88826062,2
678229,94155156,0
678229,104275965,2
678229,124801257,0
678229,154715080,0
678229,329977411,2
678229,1071332616,2
678285,38628747,0
678285,97658618,0
678285,98961223,2
678285,114585639,2
678285,126212866,0
678285,145550466,0
678285,169405715,2
678285,191362875,2
678285,238239590,0
678285,361688848,2
678359,94296097,0
678359,94738847,0
678359,106863163,0
678359,108221389,2
678359,139876032,0
678359,162926943,2
678359,165178538,2
678359,206642367,0
678359,250547284,2
678359,255219872,2
678390,107081378,0
678390,111114687,2
678390,114645455,0
678390,118134220,2
678390,137129583,0
678390,139937922,0
678390,157475523,2
678390,173978074,2
678390,277141004,0
678390,898754153,2
678945,107803494,0
678945,129958758,0
678945,139031324,2
678945,148215639,0
678945,158847773,2
678945,183378746,0
678945,192819341,2
678945,207829314,0
678945,227657377,2
678945,293950128,2
678958,134276083,0
678958,137193239,0
678958,138543123,0
678958,143693439,0
678958,147767183,2
678958,150961567,2
678958,185908355,0
678958,249835593,2
678958,315272623,2
678958,320252024,2
678984,10366616,0
678984,84772440,2
678984,86698277,0
678984,87278757,2
678984,94786276,0
678984,100058342,0
678984,103735745,0
678984,111030315,2
678984,121769650,2
678984,127617979,2
679049,54580962,0
679049,72312627,0
679049,73562326,0
679049,77490514,0
679049,86700461,2
679049,92601861,2
679049,152962063,0
679049,257698084,2
679049,314584168,2
679049,412753955,2
679099,50828662,0
679099,81475303,2
679099,84429681,0
679099,86822085,0
679099,110448679,0
679099,110583422,2
679099,126238768,0
679099,138880576,2
679099,153125655,2
679099,412758827,2
679233,16497807,2
679233,90125566,0
679233,91730177,2
679233,93618577,0
679233,97590558,2
679233,116934015,2
679233,167976729,0
679233,183719386,0
679233,190826739,2
679233,401792574,0
679309,86726887,0
679309,86799300,0
679309,87063175,0
679309,93159453,2
679309,108452107,0
679309,108624725,2
679309,131777279,2
679309,172739956,2
679309,221666230,0
679309,295877832,2
679361,25907144,0
679361,38628747,2
679361,86745912,0
679361,94155156,0
679361,97658618,2
679361,124801257,0
679361,126212866,2
679361,145550466,2
679361,154715080,0
679361,238239590,2
679767,108221389,2
679767,111114687,0
679767,118134220,0
679767,157475523,0
679767,162926943,2
679767,165178538,2
679767,173978074,0
679767,250547284,2
679767,255219872,2
679767,898754153,0
680113,84772440,2
680113,87278757,2
680113,96803083,0
680113,111030315,2
680113,121769650,2
680113,127565532,0
680113,127617979,2
680113,140288368,0
680113,196878136,0
680113,331855530,0
680193,10366616,2
680193,54580962,0
680193,72312627,0
680193,73562326,0
680193,77490514,0
680193,86698277,2
680193,94786276,2
680193,100058342,2
680193,103735745,2
680193,152962063,0
680242,81475303,2
680242,86726887,0
680242,86799300,0
680242,87063175,0
680242,108452107,0
680242,110583422,2
680242,138880576,2
680242,153125655,2
680242,221666230,0
680242,412758827,2
680272,50828662,0
680272,84429681,0
680272,85367644,2
680272,86822085,0
680272,88826062,2
680272,104275965,2
680272,110448679,0
680272,126238768,0
680272,329977411,2
680272,1071332616,2
680343,94296097,0
680343,94738847,0
680343,106863163,0
680343,107081378,2
680343,114645455,2
680343,137129583,2
680343,139876032,0
680343,139937922,2
680343,206642367,0
680343,277141004,2
680368,107803494,0
680368,129958758,0
680368,147767183,2
680368,148215639,0
680368,150961567,2
680368,183378746,0
680368,207829314,0
680368,249835593,2
680368,315272623,2
680368,320252024,2
680873,108221389,0
680873,147767183,2
680873,150961567,2
680873,162926943,0
680873,165178538,0
680873,249835593,2
680873,250547284,0
680873,255219872,0
680873,315272623,2
680873,320252024,2
680894,134276083,0
680894,137193239,0
680894,138543123,0
680894,139031324,2
680894,143693439,0
680894,158847773,2
680894,185908355,0
680894,192819341,2
680894,227657377,2
680894,293950128,2
680919,12231202,0
680919,18180970,0
680919,41231571,0
680919,86700461,2
680919,92601861,2
680919,122049498,0
680919,151069590,0
680919,257698084,2
680919,314584168,2
680919,412753955,2
680957,54580962,2
680957,72312627,2
680957,73562326,2
680957,77490514,2
680957,84772440,0
680957,87278757,0
680957,111030315,0
680957,121769650,0
680957,127617979,0
680957,152962063,2
681008,93159453,2
681008,98961223,0
681008,108624725,2
681008,114585639,0
681008,131777279,2
681008,169405715,0
681008,172739956,2
681008,191362875,0
681008,295877832,2
681008,361688848,0
681170,10366616,0
681170,86698277,0
681170,94786276,0
681170,96803083,2
681170,100058342,0
681170,103735745,0
681170,127565532,2
681170,140288368,2
681170,196878136,2
681170,331855530,2
681228,50828662,2
681228,84429681,2
681228,86726887,0
681228,86799300,0
681228,86822085,2
681228,87063175,0
681228,108452107,0
681228,110448679,2
681228,126238768,2
681228,221666230,0
681263,81475303,0
681263,85367644,2
681263,88826062,2
681263,92253768,2
681263,104275965,2
681263,110583422,0
681263,138880576,0
681263,153125655,0
681263,329977411,2
681263,412758827,0
681631,107081378,0
681631,114645455,0
681631,137129583,0
681631,139031324,2
681631,139937922,0
681631,158847773,2
681631,192819341,2
681631,227657377,2
681631,277141004,0
681631,293950128,2
681916,12231202,2
681916,18180970,2
681916,41231571,2
681916,90125566,0
681916,93618577,0
681916,122049498,2
681916,151069590,2
681916,167976729,0
681916,183719386,0
681916,401792574,0
681929,12231202,2
681929,18180970,2
681929,41231571,2
681929,90125566,0
681929,93618577,0
681929,122049498,2
681929,151069590,2
681929,167976729,0
681929,183719386,0
681929,401792574,0
681964,16497807,0
681964,86700461,2
681964,91730177,0
681964,92601861,2
681964,97590558,0
681964,116934015,0
681964,190826739,0
681964,257698084,2
681964,314584168,2
681964,412753955,2
682021,25907144,0
682021,86745912,0
682021,94155156,0
682021,98961223,2
682021,114585639,2
682021,124801257,0
682021,154715080,0
682021,169405715,2
682021,191362875,2
682021,361688848,2
682065,38628747,0
682065,93159453,2
682065,97658618,0
682065,108624725,2
682065,126212866,0
682065,145550466,0
682065,172739956,2
682065,238239590,0
682065,295877832,2
682065,319495561,2
682144,94296097,0
682144,94738847,0
682144,106863163,0
682144,107803494,2
682144,129958758,2
682144,139876032,0
682144,148215639,2
682144,183378746,2
682144,206642367,0
682144,207829314,2
682169,111114687,2
682169,118134220,2
682169,134276083,0
682169,137193239,0
682169,138543123,0
682169,143693439,0
682169,157475523,2
682169,173978074,2
682169,185908355,0
682169,898754153,2
682450,16497807,0
682450,38672293,2
682450,91730177,0
682450,97590558,0
682450,112179882,2
682450,116934015,0
682450,126927396,2
682450,190826739,0
682450,205517338,2
682450,368917218,2
682471,70917469,2
682471,96803083,0
682471,127565532,0
682471,140288368,0
682471,152285172,2
682471,184620877,2
682471,196878136,0
682471,321554723,2
682471,331855530,0
682471,879017980,2
682604,107081378,2
682604,108221389,0
682604,114645455,2
682604,137129583,2
682604,139937922,2
682604,162926943,0
682604,165178538,0
682604,250547284,0
682604,255219872,0
682604,277141004,2
682620,107803494,0
682620,129958758,0
682620,134276083,2
682620,137193239,2
682620,138543123,2
682620,143693439,2
682620,148215639,0
682620,183378746,0
682620,185908355,2
682620,207829314,0
682645,86700461,2
682645,90125566,0
682645,92601861,2
682645,93618577,0
682645,167976729,0
682645,183719386,0
682645,314584168,2
682645,401792574,0
682645,412753955,2
682645,855913461,2
682693,16497807,2
682693,84772440,0
682693,87278757,0
682693,91730177,2
682693,97590558,2
682693,111030315,0
682693,116934015,2
682693,121769650,0
682693,127617979,0
682693,190826739,2
682742,25907144,0
682742,86745912,0
682742,93159453,2
682742,94155156,0
682742,108624725,2
682742,124801257,0
682742,131777279,2
682742,154715080,0
682742,172739956,2
682742,295877832,2
